imagen,split,fuente,brillo,contraste,nitidez,ruido,calidad
3001359.jpg,val,Handrise-Read-write,73.09,57.63,131.93,0.46,apta
3001360.jpg,val,Handrise-Read-write,71.15,52.94,289.23,0.7,apta
3001361.jpg,val,Handrise-Read-write,95.88,77.24,1426.74,0.88,apta
3001362.jpg,val,Handrise-Read-write,79.06,71.02,880.25,1.24,apta
3001363.jpg,val,Handrise-Read-write,74.03,71.33,831.27,1.17,apta
3001364.jpg,val,Handrise-Read-write,91.15,62.62,802.25,1.16,apta
3001365.jpg,val,Handrise-Read-write,60.09,64.54,1059.61,1.26,apta
3001366.jpg,val,Handrise-Read-write,96.87,65.16,848.15,1.29,apta
3001367.jpg,val,Handrise-Read-write,86.51,79.25,2167.68,1.91,apta
3001368.jpg,val,Handrise-Read-write,95.62,54.77,222.76,0.74,apta
3001369.jpg,val,Handrise-Read-write,108.71,63.23,1479.73,1.85,apta
3001370.jpg,val,Handrise-Read-write,110.77,61.72,1849.16,2.1,apta
3001389.jpg,val,Handrise-Read-write,118.54,78.36,1573.92,1.62,apta
3001390.jpg,val,Handrise-Read-write,147.84,81.21,1264.92,1.52,apta
3001391.jpg,val,Handrise-Read-write,111.71,78.06,1244.1,1.47,apta
3001392.jpg,val,Handrise-Read-write,93.28,70.15,579.98,0.88,apta
3001393.jpg,val,Handrise-Read-write,93.68,70.03,581.36,0.87,apta
3002001.jpg,val,Handrise-Read-write,100.87,70.78,429.98,0.82,apta
3002003.jpg,val,Handrise-Read-write,105.33,68.72,490.88,0.92,apta
3002004.jpg,val,Handrise-Read-write,94.18,64.46,483.45,0.93,apta
3002005.jpg,val,Handrise-Read-write,92.45,60.27,600.23,1.05,apta
3002006.jpg,val,Handrise-Read-write,120.34,47.94,557.59,1.43,apta
3002007.jpg,val,Handrise-Read-write,94.83,47.75,258.52,0.75,apta
3002008.jpg,val,Handrise-Read-write,93.2,47.76,187.92,0.73,apta
3002009.jpg,val,Handrise-Read-write,160.79,83.09,511.71,0.77,apta
3002010.jpg,val,Handrise-Read-write,150.78,81.64,693.32,0.99,apta
3002011.jpg,val,Handrise-Read-write,155.92,84.24,731.94,0.98,apta
3002012.jpg,val,Handrise-Read-write,169.01,78.83,582.58,0.81,apta
3002013.jpg,val,Handrise-Read-write,120.12,74.8,656.97,1.05,apta
3002015.jpg,val,Handrise-Read-write,90.88,63.53,349.49,0.86,apta
3002017.jpg,val,Handrise-Read-write,134.46,57.02,331.36,0.85,apta
3002020.jpg,val,Handrise-Read-write,118.78,59.63,482.85,0.74,apta
3002022.jpg,val,Handrise-Read-write,116.67,48.78,1695.7,3.33,apta
3002023.jpg,val,Handrise-Read-write,72.11,63.74,253.74,0.64,apta
3002025.jpg,val,Handrise-Read-write,111.18,71.07,1735.13,2.13,apta
3002026.jpg,val,Handrise-Read-write,108.63,72.7,1959.11,2.42,apta
3002027.jpg,val,Handrise-Read-write,126.3,77.16,1418.56,1.72,apta
3002028.jpg,val,Handrise-Read-write,109.52,68.21,1490.56,1.74,apta
3002029.jpg,val,Handrise-Read-write,105.56,63.61,648.86,0.71,apta
3002030.jpg,val,Handrise-Read-write,96.41,56.27,285.58,0.75,apta
3002033.jpg,val,Handrise-Read-write,117.0,70.88,526.55,0.95,apta
3002034.jpg,val,Handrise-Read-write,150.27,60.42,454.41,0.87,apta
3002035.jpg,val,Handrise-Read-write,140.15,58.83,411.44,0.95,apta
3002036.jpg,val,Handrise-Read-write,94.01,62.45,839.51,1.3,apta
3002037.jpg,val,Handrise-Read-write,126.86,64.92,1075.73,1.6,apta
3002038.jpg,val,Handrise-Read-write,126.2,64.96,1514.39,1.58,apta
3002039.jpg,val,Handrise-Read-write,136.27,62.64,1232.82,1.68,apta
3002040.jpg,val,Handrise-Read-write,135.34,62.51,1416.27,1.84,apta
3002041.jpg,val,Handrise-Read-write,117.48,45.27,683.19,1.11,apta
3002042.jpg,val,Handrise-Read-write,114.16,46.88,543.88,1.05,apta
3002043.jpg,val,Handrise-Read-write,111.62,42.68,789.87,1.0,apta
3002044.jpg,val,Handrise-Read-write,110.55,47.1,657.19,1.05,apta
3002045.jpg,val,Handrise-Read-write,111.79,44.06,465.34,1.05,apta
3002046.jpg,val,Handrise-Read-write,114.85,45.5,623.37,1.11,apta
3002047.jpg,val,Handrise-Read-write,112.52,46.35,632.6,1.04,apta
3002048.jpg,val,Handrise-Read-write,115.47,45.49,906.95,1.07,apta
3002049.jpg,val,Handrise-Read-write,105.71,62.4,1046.89,1.46,apta
3002050.jpg,val,Handrise-Read-write,103.32,66.47,1586.15,2.54,apta
3002051.jpg,val,Handrise-Read-write,113.85,65.47,891.72,1.51,apta
3002054.jpg,val,Handrise-Read-write,122.86,51.43,467.87,0.71,apta
3002055.jpg,val,Handrise-Read-write,127.21,61.8,537.69,0.82,apta
3002056.jpg,val,Handrise-Read-write,97.64,52.71,710.63,0.95,apta
3002057.jpg,val,Handrise-Read-write,120.07,54.89,819.89,1.39,apta
3002058.jpg,val,Handrise-Read-write,121.26,62.04,1311.04,2.59,apta
3002059.jpg,val,Handrise-Read-write,119.61,62.71,1084.41,2.01,apta
3002060.jpg,val,Handrise-Read-write,114.09,55.99,139.34,0.65,apta
3002061.jpg,val,Handrise-Read-write,97.35,55.3,268.88,0.89,apta
3002062.jpg,val,Handrise-Read-write,86.06,56.5,204.78,0.74,apta
3002063.jpg,val,Handrise-Read-write,108.71,60.45,226.12,0.66,apta
3002064.jpg,val,Handrise-Read-write,108.06,60.73,223.74,0.65,apta
3002065.jpg,val,Handrise-Read-write,97.29,60.77,251.53,0.63,apta
3002066.jpg,val,Handrise-Read-write,124.54,80.66,1099.24,1.2,apta
3002067.jpg,val,Handrise-Read-write,89.41,45.93,717.81,1.75,apta
3002068.jpg,val,Handrise-Read-write,87.91,46.57,810.39,1.86,apta
3002069.jpg,val,Handrise-Read-write,87.63,44.86,1029.51,1.64,apta
3002071.jpg,val,Handrise-Read-write,78.18,53.05,329.88,0.69,apta
3002072.jpg,val,Handrise-Read-write,97.41,44.91,414.49,0.94,apta
3002073.jpg,val,Handrise-Read-write,90.31,48.89,866.42,1.39,apta
3002074.jpg,val,Handrise-Read-write,103.26,50.99,183.36,0.59,apta
3002075.jpg,val,Handrise-Read-write,90.97,50.69,280.55,0.72,apta
3002076.jpg,val,Handrise-Read-write,93.04,51.9,538.7,1.24,apta
3002077.jpg,val,Handrise-Read-write,100.26,45.62,630.68,1.34,apta
3002079.jpg,val,Handrise-Read-write,89.08,70.87,1148.14,1.27,apta
3002080.jpg,val,Handrise-Read-write,87.61,72.17,1473.5,1.57,apta
3002081.jpg,val,Handrise-Read-write,89.04,76.66,1231.93,1.33,apta
3002083.jpg,val,Handrise-Read-write,75.24,40.35,495.45,1.78,apta
3002084.jpg,val,Handrise-Read-write,86.59,66.57,906.97,1.07,apta
3002085.jpg,val,Handrise-Read-write,110.52,72.77,710.86,1.03,apta
3002087.jpg,val,Handrise-Read-write,98.32,54.6,996.82,1.66,apta
3002088.jpg,val,Handrise-Read-write,98.98,57.49,605.1,1.07,apta
3002089.jpg,val,Handrise-Read-write,94.71,69.34,483.03,0.92,apta
3002094.jpg,val,Handrise-Read-write,100.56,61.17,734.35,1.47,apta
3002095.jpg,val,Handrise-Read-write,96.84,58.91,766.56,1.45,apta
3002096.jpg,val,Handrise-Read-write,87.42,50.99,1564.89,2.32,apta
3002098.jpg,val,Handrise-Read-write,105.45,52.46,797.62,1.42,apta
3002099.jpg,val,Handrise-Read-write,107.14,54.39,837.98,1.44,apta
3002102.jpg,val,Handrise-Read-write,112.23,65.83,570.52,1.33,apta
3002103.jpg,val,Handrise-Read-write,131.3,67.59,1281.32,1.83,apta
3002104.jpg,val,Handrise-Read-write,84.96,79.01,726.07,1.1,apta
3002105.jpg,val,Handrise-Read-write,100.3,46.23,819.43,2.09,apta
3002106.jpg,val,Handrise-Read-write,98.5,41.67,749.76,1.87,apta
3002107.jpg,val,Handrise-Read-write,102.46,42.61,735.85,1.87,apta
3002108.jpg,val,Handrise-Read-write,102.44,46.8,671.42,1.7,apta
3002109.jpg,val,Handrise-Read-write,122.05,65.88,534.6,1.15,apta
3002110.jpg,val,Handrise-Read-write,90.93,77.49,555.41,0.94,apta
3002111.jpg,val,Handrise-Read-write,72.53,76.84,1148.17,1.43,apta
3002112.jpg,val,Handrise-Read-write,97.35,73.19,904.89,1.63,apta
3002113.jpg,val,Handrise-Read-write,92.24,82.8,490.03,1.12,apta
3002114.jpg,val,Handrise-Read-write,106.18,53.87,1404.75,2.73,apta
3002115.jpg,val,Handrise-Read-write,106.14,52.49,1258.7,2.5,apta
3002121.jpg,val,Handrise-Read-write,120.9,64.4,1163.57,2.12,apta
3002122.jpg,val,Handrise-Read-write,76.17,41.52,164.51,0.5,apta
3002123.jpg,val,Handrise-Read-write,122.94,67.68,654.46,0.77,apta
3002124.jpg,val,Handrise-Read-write,123.54,55.12,132.31,0.36,apta
3002125.jpg,val,Handrise-Read-write,125.71,61.6,413.59,0.61,apta
3002126.jpg,val,Handrise-Read-write,91.59,56.42,185.9,0.81,apta
3002127.jpg,val,Handrise-Read-write,91.22,55.96,222.69,0.9,apta
3002128.jpg,val,Handrise-Read-write,119.68,62.39,226.38,0.66,apta
3002133.jpg,val,Handrise-Read-write,89.3,60.09,2488.3,2.36,apta
3002134.jpg,val,Handrise-Read-write,105.2,50.9,781.16,1.47,apta
3002135.jpg,val,Handrise-Read-write,131.99,63.11,2542.79,3.5,apta
3002136.jpg,val,Handrise-Read-write,125.44,65.93,3200.7,4.38,apta
3002137.jpg,val,Handrise-Read-write,88.98,49.42,685.95,1.35,apta
3002138.jpg,val,Handrise-Read-write,93.27,59.14,897.92,1.54,apta
3002139.jpg,val,Handrise-Read-write,93.96,55.0,821.61,1.58,apta
3002140.jpg,val,Handrise-Read-write,109.31,60.14,1152.15,2.15,apta
3002141.jpg,val,Handrise-Read-write,121.26,79.36,341.44,1.04,apta
3002142.jpg,val,Handrise-Read-write,74.24,46.65,70.29,0.48,no apta
3002143.jpg,val,Handrise-Read-write,75.07,43.51,289.28,0.46,apta
3002144.jpg,val,Handrise-Read-write,84.09,53.69,242.32,0.78,apta
3002145.jpg,val,Handrise-Read-write,95.91,58.91,189.22,0.46,apta
3002146.jpg,val,Handrise-Read-write,94.9,57.19,174.47,0.54,apta
3002147.jpg,val,Handrise-Read-write,88.73,53.1,248.53,0.74,apta
3002148.jpg,val,Handrise-Read-write,104.34,60.8,421.48,1.03,apta
3002149.jpg,val,Handrise-Read-write,136.77,48.82,13.41,0.25,no apta
3002150.jpg,val,Handrise-Read-write,117.81,47.67,184.54,0.71,apta
3002151.jpg,val,Handrise-Read-write,126.09,50.48,385.96,0.94,apta
3002152.jpg,val,Handrise-Read-write,123.6,49.74,348.77,1.01,apta
3002153.jpg,val,Handrise-Read-write,122.89,49.46,287.31,0.9,apta
3002154.jpg,val,Handrise-Read-write,121.95,51.15,253.64,0.76,apta
3002155.jpg,val,Handrise-Read-write,123.69,51.58,300.92,0.92,apta
3002156.jpg,val,Handrise-Read-write,114.2,53.37,520.56,1.11,apta
3002157.jpg,val,Handrise-Read-write,106.24,51.99,849.16,1.34,apta
3002158.jpg,val,Handrise-Read-write,109.63,53.55,787.22,1.48,apta
3002159.jpg,val,Handrise-Read-write,108.31,54.0,663.85,1.27,apta
3002160.jpg,val,Handrise-Read-write,172.28,77.35,460.62,0.98,apta
3002161.jpg,val,Handrise-Read-write,169.46,78.73,670.24,0.86,apta
3002162.jpg,val,Handrise-Read-write,105.47,57.04,1856.39,2.45,apta
3002163.jpg,val,Handrise-Read-write,106.9,64.4,425.1,1.06,apta
3002164.jpg,val,Handrise-Read-write,103.56,61.77,1166.78,1.85,apta
3002165.jpg,val,Handrise-Read-write,106.67,61.73,1258.41,1.95,apta
3002166.jpg,val,Handrise-Read-write,107.46,62.41,1463.84,1.89,apta
3002170.jpg,val,Handrise-Read-write,105.26,46.06,383.86,0.98,apta
3002171.jpg,val,Handrise-Read-write,105.43,49.57,344.09,0.92,apta
3002172.jpg,val,Handrise-Read-write,104.46,48.07,323.75,0.94,apta
3002173.jpg,val,Handrise-Read-write,108.1,49.28,386.7,0.96,apta
3002174.jpg,val,Handrise-Read-write,104.56,49.25,493.94,0.87,apta
3002175.jpg,val,Handrise-Read-write,100.68,54.9,376.9,0.99,apta
3002176.jpg,val,Handrise-Read-write,107.68,53.09,572.52,1.01,apta
3002177.jpg,val,Handrise-Read-write,109.38,50.4,468.86,0.98,apta
3002178.jpg,val,Handrise-Read-write,129.93,56.28,446.27,0.68,apta
3002179.jpg,val,Handrise-Read-write,133.07,56.3,486.38,0.73,apta
3002180.jpg,val,Handrise-Read-write,128.01,53.72,458.21,0.64,apta
3002202.jpg,val,Handrise-Read-write,75.93,69.84,770.8,1.22,apta
3002207.jpg,val,Handrise-Read-write,129.48,60.82,486.81,0.7,apta
3002208.jpg,val,Handrise-Read-write,130.26,60.41,304.65,0.55,apta
3002209.jpg,val,Handrise-Read-write,129.58,61.24,470.94,0.7,apta
3002210.jpg,val,Handrise-Read-write,140.83,72.5,460.19,0.69,apta
3002211.jpg,val,Handrise-Read-write,112.52,79.55,632.93,0.84,apta
3002212.jpg,val,Handrise-Read-write,108.94,76.41,355.29,0.8,apta
3002213.jpg,val,Handrise-Read-write,114.68,76.01,255.59,0.65,apta
3002214.jpg,val,Handrise-Read-write,110.55,80.62,377.83,0.77,apta
3002215.jpg,val,Handrise-Read-write,105.94,78.26,321.04,0.85,apta
3002216.jpg,val,Handrise-Read-write,123.69,76.8,299.9,0.74,apta
3002217.jpg,val,Handrise-Read-write,125.9,77.69,572.62,0.89,apta
3002219.jpg,val,Handrise-Read-write,113.56,79.71,271.03,0.51,apta
3002220.jpg,val,Handrise-Read-write,114.6,70.29,481.42,0.78,apta
3002221.jpg,val,Handrise-Read-write,90.0,76.99,1295.3,1.39,apta
3002224.jpg,val,Handrise-Read-write,109.08,65.21,363.22,0.73,apta
3002226.jpg,val,Handrise-Read-write,111.96,72.13,738.8,0.97,apta
3002227.jpg,val,Handrise-Read-write,123.42,76.38,588.27,0.74,apta
3002228.jpg,val,Handrise-Read-write,100.02,73.45,566.46,0.75,apta
3002229.jpg,val,Handrise-Read-write,109.66,62.12,1741.95,2.65,apta
3002230.jpg,val,Handrise-Read-write,94.75,57.94,2963.38,3.9,apta
3002231.jpg,val,Handrise-Read-write,107.48,63.2,1934.14,1.96,apta
3002232.jpg,val,Handrise-Read-write,101.24,59.09,824.16,1.36,apta
3002233.jpg,val,Handrise-Read-write,105.53,63.31,1543.77,2.07,apta
3002234.jpg,val,Handrise-Read-write,102.99,59.11,357.9,0.8,apta
3002235.jpg,val,Handrise-Read-write,101.24,63.22,770.54,1.13,apta
3002236.jpg,val,Handrise-Read-write,100.77,60.24,648.21,1.1,apta
3002237.jpg,val,Handrise-Read-write,99.76,61.44,791.29,1.3,apta
3002238.jpg,val,Handrise-Read-write,108.61,54.97,1024.16,1.54,apta
3002239.jpg,val,Handrise-Read-write,99.18,65.62,897.92,1.1,apta
3002240.jpg,val,Handrise-Read-write,102.89,60.61,2341.41,3.35,apta
3002241.jpg,val,Handrise-Read-write,101.67,58.9,1698.96,2.62,apta
3002242.jpg,val,Handrise-Read-write,102.04,59.41,1588.33,2.59,apta
3002243.jpg,val,Handrise-Read-write,106.12,50.53,1988.98,3.15,apta
3002244.jpg,val,Handrise-Read-write,100.03,55.85,2685.37,3.61,apta
3002245.jpg,val,Handrise-Read-write,91.74,63.64,220.23,0.59,apta
3002246.jpg,val,Handrise-Read-write,117.11,54.66,464.89,1.27,apta
3002247.jpg,val,Handrise-Read-write,91.85,70.12,987.22,1.56,apta
3002248.jpg,val,Handrise-Read-write,117.15,56.29,1158.89,2.5,apta
3002249.jpg,val,Handrise-Read-write,81.59,77.62,1508.87,1.53,apta
3003001.jpg,train,Handrise-Read-write,95.07,50.73,432.45,1.4,apta
3003002.jpg,train,Handrise-Read-write,65.35,43.51,238.01,0.72,apta
3003003.jpg,train,Handrise-Read-write,64.39,42.88,192.77,0.64,apta
3003004.jpg,train,Handrise-Read-write,91.63,51.84,399.62,1.44,apta
3003005.jpg,train,Handrise-Read-write,62.75,43.5,230.93,0.69,apta
3003006.jpg,train,Handrise-Read-write,63.2,42.87,598.82,0.7,apta
3003007.jpg,train,Handrise-Read-write,62.43,41.68,628.34,0.68,apta
3003008.jpg,train,Handrise-Read-write,60.1,39.22,179.49,0.61,apta
3003009.jpg,train,Handrise-Read-write,63.25,39.5,210.81,0.66,apta
3003010.jpg,train,Handrise-Read-write,137.18,84.6,1356.09,1.7,apta
3003011.jpg,train,Handrise-Read-write,165.01,85.36,942.89,1.23,apta
3003012.jpg,train,Handrise-Read-write,152.68,82.13,1201.77,1.59,apta
3003013.jpg,train,Handrise-Read-write,167.32,85.11,1041.21,1.42,apta
3003014.jpg,train,Handrise-Read-write,153.01,85.9,881.98,1.34,apta
3003015.jpg,train,Handrise-Read-write,159.08,87.47,565.82,0.79,apta
3003016.jpg,train,Handrise-Read-write,183.41,79.45,1052.57,1.21,apta
3003017.jpg,train,Handrise-Read-write,171.44,77.98,462.78,0.74,apta
3003018.jpg,train,Handrise-Read-write,87.63,61.52,924.7,1.12,apta
3003019.jpg,train,Handrise-Read-write,89.55,58.92,1012.28,1.22,apta
3003020.jpg,train,Handrise-Read-write,110.91,56.07,1004.7,1.48,apta
3003021.jpg,train,Handrise-Read-write,119.81,58.13,983.94,1.33,apta
3003022.jpg,train,Handrise-Read-write,117.58,55.72,1006.93,1.34,apta
3003023.jpg,train,Handrise-Read-write,111.51,77.42,1991.49,2.01,apta
3003024.jpg,train,Handrise-Read-write,113.96,64.33,227.98,0.6,apta
3003025.jpg,train,Handrise-Read-write,114.99,62.99,185.68,0.59,apta
3003028.jpg,train,Handrise-Read-write,84.49,57.86,922.42,0.84,apta
3003029.jpg,train,Handrise-Read-write,62.08,47.63,358.45,0.73,apta
3003030.jpg,train,Handrise-Read-write,56.92,51.07,405.28,0.71,no apta
3003031.jpg,train,Handrise-Read-write,52.2,53.37,364.09,0.67,no apta
3003032.jpg,train,Handrise-Read-write,56.04,51.76,291.67,0.68,no apta
3003033.jpg,train,Handrise-Read-write,113.55,62.82,959.89,1.32,apta
3003034.jpg,train,Handrise-Read-write,110.89,66.83,900.69,1.34,apta
3003035.jpg,train,Handrise-Read-write,131.9,68.14,752.47,0.81,apta
3003036.jpg,train,Handrise-Read-write,110.75,64.02,464.11,0.87,apta
3003037.jpg,train,Handrise-Read-write,118.98,67.6,607.49,0.78,apta
3003038.jpg,train,Handrise-Read-write,108.99,73.35,523.2,0.91,apta
3003039.jpg,train,Handrise-Read-write,121.92,78.21,324.18,0.69,apta
3003040.jpg,train,Handrise-Read-write,114.79,73.7,1039.23,1.45,apta
3003041.jpg,train,Handrise-Read-write,118.41,76.16,825.31,1.12,apta
3003042.jpg,train,Handrise-Read-write,121.62,58.95,2819.38,3.45,apta
3003043.jpg,train,Handrise-Read-write,149.03,61.39,836.51,0.87,apta
3003044.jpg,train,Handrise-Read-write,156.75,46.15,376.4,0.52,apta
3003045.jpg,train,Handrise-Read-write,148.28,52.74,667.15,0.74,apta
3003046.jpg,train,Handrise-Read-write,148.84,63.13,1372.75,1.08,apta
3003047.jpg,train,Handrise-Read-write,168.06,66.76,945.58,0.89,apta
3003048.jpg,train,Handrise-Read-write,123.55,73.99,304.0,0.69,apta
3003049.jpg,train,Handrise-Read-write,130.2,62.19,246.26,0.62,apta
3003050.jpg,train,Handrise-Read-write,129.12,65.23,288.45,0.69,apta
3003051.jpg,train,Handrise-Read-write,145.3,61.43,284.44,0.67,apta
3003052.jpg,train,Handrise-Read-write,129.38,64.72,300.61,0.7,apta
3003053.jpg,train,Handrise-Read-write,151.26,47.58,336.44,0.55,apta
3003054.jpg,train,Handrise-Read-write,140.19,52.29,354.94,0.57,apta
3003055.jpg,train,Handrise-Read-write,152.86,47.62,585.39,0.55,apta
3003056.jpg,train,Handrise-Read-write,129.95,59.14,592.5,0.53,apta
3003057.jpg,train,Handrise-Read-write,137.66,69.51,1378.38,1.59,apta
3003058.jpg,train,Handrise-Read-write,128.44,69.91,1623.82,2.17,apta
3003059.jpg,train,Handrise-Read-write,99.79,65.22,920.05,0.84,apta
3003060.jpg,train,Handrise-Read-write,103.07,70.74,1201.12,1.06,apta
3003061.jpg,train,Handrise-Read-write,105.0,69.79,1235.48,1.21,apta
3003062.jpg,train,Handrise-Read-write,136.19,71.46,1386.77,1.73,apta
3003063.jpg,train,Handrise-Read-write,105.5,67.89,1242.66,1.22,apta
3003064.jpg,train,Handrise-Read-write,97.81,80.74,839.03,1.0,apta
3003065.jpg,train,Handrise-Read-write,100.89,80.95,894.76,1.17,apta
3003066.jpg,train,Handrise-Read-write,106.93,75.59,1170.7,1.47,apta
3003067.jpg,train,Handrise-Read-write,96.05,73.02,880.67,1.15,apta
3003068.jpg,train,Handrise-Read-write,105.98,75.01,1100.61,1.35,apta
3003069.jpg,train,Handrise-Read-write,82.99,65.17,881.56,1.32,apta
3003070.jpg,train,Handrise-Read-write,104.75,72.46,1213.14,1.55,apta
3003071.jpg,train,Handrise-Read-write,105.11,67.2,324.21,0.75,apta
3003072.jpg,train,Handrise-Read-write,99.43,65.53,147.4,0.46,apta
3003073.jpg,train,Handrise-Read-write,106.61,67.28,169.92,0.54,apta
3003074.jpg,train,Handrise-Read-write,108.86,66.89,227.34,0.58,apta
3003075.jpg,train,Handrise-Read-write,107.35,67.03,436.16,0.89,apta
3003076.jpg,train,Handrise-Read-write,105.92,66.06,115.31,0.53,apta
3003077.jpg,train,Handrise-Read-write,119.05,68.91,334.05,0.78,apta
3003078.jpg,train,Handrise-Read-write,120.49,68.43,200.17,0.56,apta
3003079.jpg,train,Handrise-Read-write,104.87,52.96,1088.47,2.35,apta
3003080.jpg,train,Handrise-Read-write,102.97,53.73,1189.77,2.6,apta
3003081.jpg,train,Handrise-Read-write,103.14,53.39,1177.25,2.51,apta
3003082.jpg,train,Handrise-Read-write,99.89,53.21,1119.36,2.55,apta
3003083.jpg,train,Handrise-Read-write,95.72,56.53,2000.68,3.77,apta
3003084.jpg,train,Handrise-Read-write,102.06,53.73,1214.37,2.38,apta
3003085.jpg,train,Handrise-Read-write,100.37,51.37,982.38,2.3,apta
3003086.jpg,train,Handrise-Read-write,96.89,58.33,706.25,1.08,apta
3003087.jpg,train,Handrise-Read-write,94.61,50.91,611.19,1.4,apta
3003088.jpg,train,Handrise-Read-write,90.37,57.55,763.92,1.46,apta
3003089.jpg,train,Handrise-Read-write,91.7,58.01,772.26,1.48,apta
3003090.jpg,train,Handrise-Read-write,92.33,58.48,737.26,1.41,apta
3003091.jpg,train,Handrise-Read-write,87.23,59.67,657.25,0.94,apta
3003092.jpg,train,Handrise-Read-write,99.55,44.15,745.6,1.55,apta
3003093.jpg,train,Handrise-Read-write,101.32,52.59,1218.61,1.01,apta
3003094.jpg,train,Handrise-Read-write,93.22,57.94,949.41,1.66,apta
3003095.jpg,train,Handrise-Read-write,93.34,57.26,533.98,1.25,apta
3003096.jpg,train,Handrise-Read-write,93.96,58.67,984.29,1.8,apta
3003097.jpg,train,Handrise-Read-write,93.53,58.0,893.65,1.71,apta
3003098.jpg,train,Handrise-Read-write,104.79,60.4,850.23,1.12,apta
3003099.jpg,train,Handrise-Read-write,98.1,57.0,977.7,1.91,apta
3003101.jpg,train,Handrise-Read-write,104.35,54.03,838.61,1.42,apta
3003102.jpg,train,Handrise-Read-write,110.82,55.58,845.0,1.18,apta
3003104.jpg,train,Handrise-Read-write,136.66,66.45,1868.0,1.24,apta
3003105.jpg,train,Handrise-Read-write,111.27,71.17,688.69,0.74,apta
3003106.jpg,train,Handrise-Read-write,83.78,58.73,675.5,1.4,apta
3003107.jpg,train,Handrise-Read-write,90.55,68.63,519.06,0.84,apta
3003108.jpg,train,Handrise-Read-write,84.78,58.09,678.96,1.45,apta
3003109.jpg,train,Handrise-Read-write,84.92,57.91,717.93,1.49,apta
3003110.jpg,train,Handrise-Read-write,91.54,72.04,441.51,0.85,apta
3003111.jpg,train,Handrise-Read-write,102.31,60.28,1694.88,2.05,apta
3003115.jpg,train,Handrise-Read-write,120.58,59.31,1463.62,1.96,apta
3003116.jpg,train,Handrise-Read-write,72.91,77.72,1822.43,1.59,apta
3003117.jpg,train,Handrise-Read-write,104.13,67.44,981.33,1.19,apta
3003118.jpg,train,Handrise-Read-write,94.28,73.88,1378.21,1.83,apta
3003119.jpg,train,Handrise-Read-write,101.98,76.48,1564.93,1.31,apta
3003120.jpg,train,Handrise-Read-write,91.17,74.14,1344.48,1.43,apta
